transaction_date,transaction_time,customer_id,card_last4,merchant,merchant_category,amount,country,channel,is_fraud
2023-05-27,12:12:58,CUST-2341,2341,Merchant_238,grocery,96.34,JP,pos,0
2023-12-18,07:43:18,CUST-5941,5941,Merchant_78,grocery,28.71,DE,pos,0
2023-03-21,12:12:00,CUST-7498,7498,Merchant_281,gas_station,59.21,DE,pos,0
2023-03-08,16:32:09,CUST-4150,4150,Merchant_20,restaurant,10.04,AU,pos,0
2023-01-30,09:51:29,CUST-2403,2403,Merchant_127,cash,21.9,DE,web,0
2023-12-02,14:24:57,CUST-5616,5616,Merchant_81,grocery,9.2,CA,web,0
2023-03-06,22:55:30,CUST-1207,1207,Merchant_118,travel,74.86,IN,pos,0
2023-12-10,10:30:38,CUST-2320,2320,Merchant_380,healthcare,79.68,US,web,0
2023-04-05,12:21:22,CUST-4111,4111,Merchant_345,healthcare,28.99,AU,web,0
2023-07-01,17:26:32,CUST-2269,2269,Merchant_43,gas_station,15.22,GB,atm,0
2023-12-03,07:56:20,CUST-3091,3091,Merchant_328,travel,75.1,GB,mobile,0
2023-08-31,21:28:33,CUST-8711,8711,Merchant_124,online,30.74,CA,web,0
2023-01-07,18:30:15,CUST-9320,9320,Merchant_29,cash,22.02,US,web,0
2023-09-29,14:41:30,CUST-2122,2122,Merchant_317,entertainment,186.15,BR,web,0
2023-06-23,12:24:16,CUST-5371,5371,Merchant_24,restaurant,14.91,FR,mobile,0
2023-06-06,07:43:54,CUST-1319,1319,Merchant_60,cash,41.41,US,pos,0
2023-09-27,07:51:31,CUST-9808,9808,Merchant_28,cash,35.44,CA,pos,0
2023-02-02,12:22:22,CUST-8758,8758,Merchant_211,online,97.63,GB,pos,0
2023-02-20,17:14:50,CUST-3591,3591,Merchant_306,utilities,50.15,US,pos,0
2023-11-13,08:44:33,CUST-4566,4566,Merchant_384,utilities,5.33,FR,mobile,0
2023-02-08,05:34:38,CUST-7537,7537,Merchant_372,gas_station,15.01,FR,pos,0
2023-07-14,18:40:19,CUST-4652,4652,Merchant_73,entertainment,115.05,FR,mobile,0
2023-05-22,13:03:41,CUST-4752,4752,Merchant_397,entertainment,48.17,GB,pos,0
2023-12-03,15:44:13,CUST-7812,7812,Merchant_380,healthcare,27.61,AU,mobile,0
2023-03-19,11:14:38,CUST-8573,8573,Merchant_173,cash,44.97,US,web,0
2023-10-20,09:20:58,CUST-7049,7049,Merchant_101,cash,211.97,US,pos,1
2023-01-14,08:16:30,CUST-6155,6155,Merchant_178,utilities,39.55,JP,pos,0
2023-07-15,14:10:12,CUST-1936,1936,Merchant_93,entertainment,38.12,DE,mobile,0
2023-12-25,17:14:26,CUST-6574,6574,Merchant_325,cash,278.85,MX,pos,1
2023-01-14,09:32:25,CUST-1958,1958,Merchant_167,entertainment,43.44,US,pos,0
2023-03-13,12:20:59,CUST-9288,9288,Merchant_25,grocery,29.49,CA,web,0
2023-08-25,21:06:29,CUST-3143,3143,Merchant_147,travel,32.21,FR,web,0
2023-03-21,18:40:03,CUST-2232,2232,Merchant_352,healthcare,36.68,AU,pos,0
2023-11-27,14:34:52,CUST-5844,5844,Merchant_194,cash,41.1,DE,pos,0
2023-07-14,22:54:37,CUST-8657,8657,Merchant_51,grocery,36.8,DE,mobile,0
2023-01-04,22:10:44,CUST-3088,3088,Merchant_159,healthcare,32.05,DE,mobile,0
2023-11-19,21:01:25,CUST-1508,1508,Merchant_340,healthcare,40.59,AU,web,0
2023-03-22,11:12:53,CUST-8066,8066,Merchant_337,grocery,44.76,CA,web,0
2023-04-14,17:40:28,CUST-5065,5065,Merchant_142,retail,45.72,US,web,0
2023-04-25,11:28:49,CUST-5088,5088,Merchant_315,online,117.5,FR,web,0
2023-09-16,13:41:43,CUST-4946,4946,Merchant_198,travel,13.05,FR,pos,0
2023-07-27,09:34:29,CUST-8508,8508,Merchant_8,travel,27.16,GB,pos,0
2023-01-28,15:30:10,CUST-1685,1685,Merchant_231,healthcare,68.6,CA,atm,0
2023-08-02,01:55:51,CUST-9935,9935,Merchant_124,retail,38.27,MX,pos,0
2023-04-15,10:29:28,CUST-6107,6107,Merchant_358,utilities,57.35,FR,mobile,0
2023-11-01,16:44:15,CUST-8579,8579,Merchant_324,grocery,36.29,CA,atm,0
2023-06-11,12:57:12,CUST-8454,8454,Merchant_217,entertainment,42.99,BR,web,0
2023-10-11,11:56:29,CUST-5349,5349,Merchant_391,entertainment,27.89,DE,web,0
2023-12-09,17:18:46,CUST-1936,1936,Merchant_319,restaurant,160.1,DE,mobile,0
2023-11-05,15:50:45,CUST-2988,2988,Merchant_160,cash,51.85,MX,pos,0
2023-05-16,15:37:44,CUST-7216,7216,Merchant_268,entertainment,29.16,US,web,0
2023-10-03,10:24:29,CUST-8573,8573,Merchant_79,cash,26.01,US,atm,0
2023-01-26,12:44:22,CUST-7658,7658,Merchant_325,cash,22.23,GB,mobile,0
2023-04-08,15:43:43,CUST-5349,5349,Merchant_29,gas_station,10.89,DE,web,0
2023-10-10,11:53:00,CUST-2193,2193,Merchant_97,online,16.46,GB,pos,0
2023-10-31,12:34:52,CUST-7498,7498,Merchant_142,gas_station,104.89,BR,web,0
2023-09-07,16:04:05,CUST-9751,9751,Merchant_69,entertainment,52.12,AU,mobile,0
2023-03-05,12:36:32,CUST-2291,2291,Merchant_53,online,5.69,US,pos,0
2023-07-17,06:17:55,CUST-3041,3041,Merchant_91,retail,29.0,US,pos,0
2023-12-02,08:03:51,CUST-1960,1960,Merchant_107,utilities,22.36,GB,pos,0
2023-12-20,09:39:23,CUST-7653,7653,Merchant_332,healthcare,17.86,FR,mobile,0
2023-09-17,06:53:26,CUST-7873,7873,Merchant_363,entertainment,16.37,GB,mobile,0
2023-04-04,12:00:49,CUST-2341,2341,Merchant_285,restaurant,50.35,GB,pos,0
2023-11-14,11:57:09,CUST-3223,3223,Merchant_216,entertainment,14.72,AU,mobile,0
2023-06-21,13:39:54,CUST-2827,2827,Merchant_330,online,12.34,DE,pos,0
2023-03-30,07:12:34,CUST-8359,8359,Merchant_113,online,48.41,US,pos,0
2023-02-01,22:23:53,CUST-6363,6363,Merchant_137,gas_station,15.03,DE,atm,0
2023-07-02,10:33:56,CUST-5905,5905,Merchant_272,entertainment,11.81,AU,mobile,0
2023-07-11,05:01:01,CUST-5564,5564,Merchant_138,travel,55.42,FR,pos,0
2023-04-21,05:28:06,CUST-8579,8579,Merchant_358,healthcare,42.01,CA,web,0
2023-02-09,10:12:41,CUST-8022,8022,Merchant_236,online,34.87,DE,pos,0
2023-01-23,02:00:51,CUST-9518,9518,Merchant_288,healthcare,10.06,US,pos,0
2023-04-13,16:34:11,CUST-3060,3060,Merchant_9,retail,100.22,CA,pos,0
2023-04-29,10:20:02,CUST-2753,2753,Merchant_150,cash,13.17,AU,pos,0
2023-08-07,04:18:57,CUST-7126,7126,Merchant_390,online,21.8,FR,web,0
2023-09-10,10:58:46,CUST-2188,2188,Merchant_17,retail,108.16,US,pos,0
2023-12-11,15:37:56,CUST-8752,8752,Merchant_159,entertainment,145.43,FR,pos,0
2023-09-26,09:05:59,CUST-2160,2160,Merchant_220,retail,63.78,RU,atm,0
2023-06-19,09:34:11,CUST-7498,7498,Merchant_304,cash,51.76,DE,pos,0
2023-06-08,13:07:26,CUST-3060,3060,Merchant_109,retail,40.98,CA,pos,0
2023-10-29,11:30:20,CUST-3697,3697,Merchant_73,healthcare,48.8,US,pos,0
2023-07-08,15:29:35,CUST-2020,2020,Merchant_57,travel,54.77,MX,mobile,0
2023-07-13,07:13:10,CUST-2269,2269,Merchant_145,gas_station,19.62,GB,pos,0
2023-11-11,09:32:25,CUST-9005,9005,Merchant_196,entertainment,58.98,CA,mobile,0
2023-01-29,21:41:44,CUST-7572,7572,Merchant_185,cash,62.02,FR,mobile,0
2023-02-23,22:49:06,CUST-9238,9238,Merchant_50,travel,13.15,CA,web,0
2023-03-02,16:03:00,CUST-2269,2269,Merchant_262,gas_station,26.29,GB,pos,0
2023-04-20,11:14:37,CUST-8749,8749,Merchant_365,utilities,32.69,AU,pos,0
2023-05-26,11:33:07,CUST-1207,1207,Merchant_325,grocery,119.41,US,web,0
2023-01-20,12:02:11,CUST-9935,9935,Merchant_375,retail,17.97,AU,web,0
2023-12-08,10:48:47,CUST-7882,7882,Merchant_91,restaurant,45.56,DE,pos,0
2023-11-27,19:14:32,CUST-1672,1672,Merchant_1,healthcare,132.37,DE,mobile,0
2023-05-19,05:19:42,CUST-1887,1887,Merchant_342,healthcare,26.41,GB,pos,0
2023-10-28,13:40:20,CUST-2876,2876,Merchant_66,utilities,75.79,FR,pos,0
2023-12-30,07:55:02,CUST-1822,1822,Merchant_287,entertainment,25.85,CA,pos,0
2023-04-22,12:08:44,CUST-5073,5073,Merchant_375,online,79.94,MX,web,1
2023-09-10,19:53:33,CUST-4733,4733,Merchant_140,healthcare,24.87,AU,mobile,0
2023-05-13,08:51:10,CUST-5562,5562,Merchant_269,retail,41.12,CA,atm,0
2023-04-09,05:14:50,CUST-8573,8573,Merchant_14,utilities,35.53,US,pos,0
2023-12-20,14:49:40,CUST-7965,7965,Merchant_224,online,43.71,CA,pos,0
2023-02-22,08:38:15,CUST-5564,5564,Merchant_203,restaurant,32.98,FR,pos,0
2023-04-13,14:31:32,CUST-9099,9099,Merchant_68,entertainment,30.76,GB,pos,0
2023-10-03,07:04:21,CUST-3662,3662,Merchant_359,entertainment,23.46,AU,mobile,0
2023-11-16,16:29:14,CUST-8651,8651,Merchant_331,utilities,7.26,US,mobile,0
2023-11-01,16:11:51,CUST-1653,1653,Merchant_220,restaurant,28.54,US,web,0
2023-09-15,10:51:34,CUST-1958,1958,Merchant_354,healthcare,53.46,US,pos,0
2023-11-21,08:17:42,CUST-3045,3045,Merchant_324,entertainment,30.93,GB,pos,0
2023-10-01,03:26:35,CUST-9837,9837,Merchant_339,online,102.76,US,mobile,0
2023-05-15,16:59:14,CUST-9289,9289,Merchant_369,restaurant,63.08,DE,web,0
2023-08-05,06:54:20,CUST-2729,2729,Merchant_52,grocery,37.67,CA,web,0
2023-08-18,16:08:43,CUST-9689,9689,Merchant_17,gas_station,49.34,GB,pos,0
2023-01-15,16:00:02,CUST-3621,3621,Merchant_389,retail,29.01,CA,pos,0
2023-10-31,16:54:04,CUST-5573,5573,Merchant_362,restaurant,30.42,US,pos,0
2023-05-18,19:15:18,CUST-8939,8939,Merchant_353,utilities,12.52,GB,pos,0
2023-12-10,20:17:35,CUST-7126,7126,Merchant_228,restaurant,23.23,FR,atm,0
2023-06-09,14:50:54,CUST-5050,5050,Merchant_289,gas_station,78.82,DE,mobile,0
2023-11-06,15:08:55,CUST-8962,8962,Merchant_232,retail,13.3,US,pos,0
2023-12-26,09:02:09,CUST-7906,7906,Merchant_334,travel,51.55,DE,web,0
2023-01-05,15:10:59,CUST-6279,6279,Merchant_205,entertainment,145.23,US,pos,0
2023-05-31,11:07:37,CUST-6688,6688,Merchant_349,healthcare,29.74,AU,pos,0
2023-05-13,17:01:17,CUST-8814,8814,Merchant_155,grocery,30.88,FR,pos,0
2023-12-16,09:41:02,CUST-3532,3532,Merchant_110,restaurant,14.73,US,pos,0
2023-08-28,11:31:43,CUST-2163,2163,Merchant_356,retail,103.56,CA,web,0
2023-03-16,13:52:47,CUST-2489,2489,Merchant_29,cash,15.43,AU,mobile,0
2023-03-23,16:05:03,CUST-9751,9751,Merchant_339,cash,105.66,IN,mobile,0
2023-07-26,03:15:34,CUST-6967,6967,Merchant_284,cash,29.03,AU,mobile,0
2023-05-07,10:47:20,CUST-6355,6355,Merchant_383,utilities,110.18,GB,mobile,0
2023-04-30,12:28:22,CUST-1727,1727,Merchant_67,utilities,16.63,CA,pos,0
2023-11-23,07:02:18,CUST-2291,2291,Merchant_323,entertainment,16.86,US,web,0
2023-12-12,03:06:01,CUST-3697,3697,Merchant_16,travel,41.16,US,pos,0
2023-06-14,18:16:13,CUST-5506,5506,Merchant_127,cash,11.91,CA,web,0
2023-12-21,16:03:46,CUST-3504,3504,Merchant_40,gas_station,28.23,US,pos,0
2023-12-09,01:13:19,CUST-8744,8744,Merchant_121,grocery,101.75,AU,pos,0
2023-01-02,14:58:38,CUST-1672,1672,Merchant_227,cash,112.39,DE,pos,0
2023-10-07,12:44:21,CUST-6363,6363,Merchant_312,restaurant,49.54,DE,mobile,0
2023-04-14,11:37:06,CUST-6804,6804,Merchant_239,gas_station,65.81,AU,pos,0
2023-11-06,11:34:33,CUST-4611,4611,Merchant_362,healthcare,23.72,CA,pos,0
2023-09-06,19:57:42,CUST-3184,3184,Merchant_107,entertainment,49.56,AU,pos,0
2023-12-08,07:35:56,CUST-1993,1993,Merchant_107,gas_station,28.74,AU,web,0
2023-02-15,21:46:36,CUST-7043,7043,Merchant_364,retail,71.71,MX,atm,0
2023-11-10,18:37:34,CUST-1832,1832,Merchant_70,restaurant,17.03,GB,pos,0
2023-05-31,08:15:30,CUST-5861,5861,Merchant_55,restaurant,51.14,DE,web,0
2023-01-18,09:28:19,CUST-7882,7882,Merchant_310,online,94.71,DE,web,0
2023-03-31,09:51:59,CUST-4872,4872,Merchant_192,grocery,38.41,US,atm,0
2023-06-04,17:15:01,CUST-8508,8508,Merchant_329,retail,24.45,GB,web,0
2023-03-13,08:55:54,CUST-8611,8611,Merchant_258,online,58.37,AU,pos,0
2023-08-07,10:20:51,CUST-5803,5803,Merchant_70,entertainment,44.89,FR,web,0
2023-12-28,07:32:19,CUST-9786,9786,Merchant_81,grocery,102.0,AU,pos,0
2023-12-28,08:41:03,CUST-2200,2200,Merchant_394,utilities,37.59,DE,web,0
2023-08-25,07:08:19,CUST-4613,4613,Merchant_256,entertainment,64.83,US,pos,0
2023-11-30,08:48:39,CUST-8618,8618,Merchant_140,online,34.71,FR,web,0
2023-06-01,12:44:07,CUST-5050,5050,Merchant_254,online,203.68,DE,web,0
2023-05-30,12:48:44,CUST-3724,3724,Merchant_193,healthcare,34.07,DE,mobile,0
2023-04-13,12:33:18,CUST-7304,7304,Merchant_395,gas_station,55.53,DE,atm,0
2023-07-19,17:54:27,CUST-5506,5506,Merchant_163,travel,35.9,CA,pos,0
2023-11-04,13:35:16,CUST-3170,3170,Merchant_292,online,47.96,DE,mobile,0
2023-11-25,14:03:34,CUST-2020,2020,Merchant_337,utilities,69.06,US,mobile,0
2023-03-26,04:00:44,CUST-7615,7615,Merchant_384,cash,64.09,GB,mobile,0
2023-04-18,00:27:24,CUST-2535,2535,Merchant_157,cash,12.69,CA,pos,0
2023-03-15,13:22:28,CUST-4598,4598,Merchant_303,travel,70.62,AU,pos,0
2023-07-21,10:32:46,CUST-4006,4006,Merchant_368,online,32.55,US,atm,0
2023-09-03,13:26:58,CUST-4346,4346,Merchant_9,online,8.98,DE,web,0
2023-08-23,08:46:30,CUST-5114,5114,Merchant_16,retail,15.12,CA,mobile,0
2023-09-04,12:40:47,CUST-5673,5673,Merchant_156,cash,99.02,GB,web,0
2023-02-05,13:05:38,CUST-5673,5673,Merchant_90,travel,80.21,GB,pos,0
2023-11-08,08:26:31,CUST-2312,2312,Merchant_133,travel,39.26,FR,pos,0
2023-08-18,18:50:33,CUST-1525,1525,Merchant_192,travel,107.74,US,atm,0
2023-06-22,17:15:31,CUST-4505,4505,Merchant_28,online,14.02,DE,mobile,0
2023-06-12,13:30:31,CUST-6763,6763,Merchant_71,online,134.15,CA,pos,0
2023-07-18,22:32:58,CUST-4044,4044,Merchant_370,healthcare,12.12,US,web,0
2023-08-27,06:16:52,CUST-1319,1319,Merchant_344,cash,30.07,US,web,0
2023-06-18,01:24:34,CUST-1634,1634,Merchant_359,cash,174.46,DE,pos,1
2023-04-03,09:18:44,CUST-7371,7371,Merchant_272,retail,17.27,GB,pos,0
2023-02-17,09:55:34,CUST-1750,1750,Merchant_244,travel,147.77,FR,web,0
2023-12-04,23:15:08,CUST-6514,6514,Merchant_311,cash,33.68,DE,web,0
2023-07-23,19:31:36,CUST-8541,8541,Merchant_252,healthcare,57.66,DE,web,0
2023-08-27,14:44:45,CUST-2771,2771,Merchant_7,gas_station,23.13,AU,pos,0
2023-12-25,10:02:48,CUST-4470,4470,Merchant_177,restaurant,40.8,MX,web,0
2023-09-15,07:39:08,CUST-8149,8149,Merchant_67,online,73.35,AU,mobile,0
2023-03-25,11:38:35,CUST-5050,5050,Merchant_149,online,109.79,CN,web,0
2023-10-30,15:34:53,CUST-6507,6507,Merchant_335,utilities,10.98,GB,mobile,0
2023-11-14,19:27:36,CUST-8238,8238,Merchant_384,cash,13.88,AU,mobile,0
2023-08-22,15:09:30,CUST-6663,6663,Merchant_239,gas_station,15.12,DE,web,0
2023-12-21,06:39:39,CUST-5002,5002,Merchant_181,grocery,35.94,FR,pos,0
2023-07-11,05:05:58,CUST-7924,7924,Merchant_225,cash,10.04,FR,mobile,0
2023-08-05,15:47:19,CUST-7043,7043,Merchant_396,retail,114.56,DE,pos,0
2023-12-23,09:55:29,CUST-7252,7252,Merchant_251,online,12.38,DE,pos,0
2023-10-31,21:02:11,CUST-5040,5040,Merchant_84,entertainment,66.1,CA,mobile,0
2023-10-27,12:54:05,CUST-9797,9797,Merchant_298,online,14.08,GB,atm,1
2023-12-23,09:16:20,CUST-1853,1853,Merchant_44,entertainment,48.08,FR,pos,0
2023-11-01,04:50:05,CUST-7812,7812,Merchant_66,utilities,33.7,AU,web,0
2023-06-07,10:25:41,CUST-8612,8612,Merchant_34,online,26.94,CA,pos,0
2023-01-23,08:22:46,CUST-5198,5198,Merchant_54,entertainment,21.42,AU,pos,0
2023-04-18,21:03:51,CUST-5616,5616,Merchant_400,retail,5.83,CA,pos,0
2023-01-30,12:06:45,CUST-1128,1128,Merchant_257,retail,15.33,CA,mobile,0
2023-08-16,17:10:12,CUST-7528,7528,Merchant_159,retail,27.99,US,mobile,0
2023-02-07,06:02:41,CUST-8428,8428,Merchant_149,utilities,45.76,DE,pos,0
2023-04-14,19:54:11,CUST-2584,2584,Merchant_104,travel,67.15,CA,atm,1
2023-12-29,17:04:13,CUST-9289,9289,Merchant_8,restaurant,42.59,DE,web,0
2023-02-05,09:09:45,CUST-6180,6180,Merchant_98,gas_station,11.51,US,pos,0
2023-07-06,10:15:21,CUST-5374,5374,Merchant_319,utilities,11.56,GB,mobile,0
2023-08-01,18:45:05,CUST-6413,6413,Merchant_384,cash,58.61,FR,mobile,0
2023-10-21,08:58:18,CUST-6425,6425,Merchant_115,travel,30.71,US,pos,0
2023-02-10,17:42:48,CUST-8527,8527,Merchant_392,healthcare,51.83,GB,pos,0
2023-09-03,19:35:20,CUST-7572,7572,Merchant_393,grocery,43.23,FR,pos,0
2023-11-08,21:07:00,CUST-1711,1711,Merchant_149,healthcare,44.66,DE,pos,0
2023-07-12,17:43:53,CUST-2528,2528,Merchant_260,grocery,25.56,DE,pos,0
2023-08-20,17:43:47,CUST-7932,7932,Merchant_394,online,28.47,DE,pos,0
2023-02-05,12:51:38,CUST-6925,6925,Merchant_185,travel,4.81,AU,web,0
2023-01-06,15:08:47,CUST-8144,8144,Merchant_244,retail,29.95,AU,web,0
2023-04-08,11:08:20,CUST-6442,6442,Merchant_310,utilities,7.72,CA,mobile,0
2023-07-14,09:49:46,CUST-9201,9201,Merchant_10,restaurant,64.13,CA,web,0
2023-09-24,11:42:59,CUST-7267,7267,Merchant_172,gas_station,62.82,US,pos,0
2023-10-11,18:19:46,CUST-6804,6804,Merchant_266,online,92.83,RU,pos,0
2023-09-14,16:25:57,CUST-1035,1035,Merchant_139,online,15.0,GB,pos,0
2023-08-29,13:30:10,CUST-2584,2584,Merchant_22,online,61.03,CA,web,0
2023-03-11,14:50:56,CUST-2654,2654,Merchant_331,gas_station,24.11,CA,pos,0
2023-03-27,06:01:27,CUST-5246,5246,Merchant_345,online,150.34,FR,atm,1
2023-03-31,01:48:57,CUST-8251,8251,Merchant_294,online,18.73,CA,pos,0
2023-03-15,03:07:54,CUST-4899,4899,Merchant_398,cash,19.95,CN,web,1
2023-10-07,11:43:02,CUST-4644,4644,Merchant_53,utilities,79.71,DE,pos,0
2023-04-01,16:42:14,CUST-2245,2245,Merchant_116,healthcare,32.84,CN,web,0
2023-02-18,10:58:03,CUST-5119,5119,Merchant_181,online,67.76,RU,pos,1
2023-08-22,14:20:21,CUST-3496,3496,Merchant_381,retail,15.12,DE,atm,0
2023-07-11,13:12:23,CUST-8359,8359,Merchant_281,cash,41.0,US,pos,0
2023-08-23,18:11:45,CUST-2137,2137,Merchant_70,travel,48.14,DE,pos,0
2023-06-23,08:49:43,CUST-8962,8962,Merchant_168,travel,7.3,US,mobile,0
2023-01-01,09:45:19,CUST-4770,4770,Merchant_95,online,36.46,FR,pos,0
2023-07-27,14:55:36,CUST-4139,4139,Merchant_240,grocery,28.14,FR,pos,0
2023-03-24,18:41:52,CUST-2512,2512,Merchant_356,gas_station,103.19,DE,pos,0
2023-02-23,19:29:38,CUST-2729,2729,Merchant_341,healthcare,22.67,CA,web,0
2023-07-15,15:00:57,CUST-8508,8508,Merchant_95,travel,47.71,GB,atm,0
2023-03-31,14:45:25,CUST-7930,7930,Merchant_28,gas_station,18.84,GB,web,0
2023-05-06,14:10:33,CUST-7311,7311,Merchant_249,online,10.55,AU,web,0
2023-12-18,06:39:05,CUST-8956,8956,Merchant_131,cash,10.44,US,pos,0
2023-12-20,05:04:25,CUST-1931,1931,Merchant_203,restaurant,25.17,GB,web,0
2023-01-18,09:49:38,CUST-2983,2983,Merchant_341,travel,18.6,FR,pos,0
2023-09-04,19:07:14,CUST-6635,6635,Merchant_284,retail,80.31,FR,web,0
2023-08-26,22:25:23,CUST-5050,5050,Merchant_344,entertainment,121.17,FR,atm,0
2023-06-24,16:22:36,CUST-8657,8657,Merchant_62,gas_station,38.0,DE,atm,0
2023-03-28,15:23:29,CUST-3414,3414,Merchant_15,travel,15.45,AU,web,0
2023-01-27,12:30:26,CUST-2040,2040,Merchant_173,cash,106.58,JP,web,0
2023-08-18,09:01:57,CUST-5262,5262,Merchant_388,grocery,69.48,CA,web,0
2023-07-30,05:53:59,CUST-9808,9808,Merchant_46,travel,32.74,CA,atm,0
2023-11-17,12:32:56,CUST-4441,4441,Merchant_272,cash,21.08,AU,pos,0
2023-04-12,17:25:04,CUST-4111,4111,Merchant_209,entertainment,43.02,US,pos,0
2023-03-28,18:47:01,CUST-4657,4657,Merchant_64,retail,25.76,AU,pos,0
2023-10-25,03:27:24,CUST-1207,1207,Merchant_86,entertainment,84.01,CN,mobile,0
2023-06-17,04:19:49,CUST-2684,2684,Merchant_370,restaurant,10.52,AU,web,0
2023-04-12,13:27:09,CUST-8123,8123,Merchant_135,gas_station,31.89,CA,web,0
2023-02-26,13:02:09,CUST-4505,4505,Merchant_139,cash,17.03,DE,web,0
2023-09-25,10:09:29,CUST-5088,5088,Merchant_190,online,55.45,FR,pos,0
2023-12-26,07:08:28,CUST-5198,5198,Merchant_383,travel,28.39,AU,pos,0
2023-09-21,09:30:08,CUST-9201,9201,Merchant_399,restaurant,86.74,CA,web,0
2023-10-13,11:31:04,CUST-9689,9689,Merchant_284,online,31.63,GB,mobile,0
2023-09-25,04:28:48,CUST-2964,2964,Merchant_76,retail,34.14,AU,mobile,0
2023-09-11,18:24:08,CUST-3496,3496,Merchant_256,cash,22.37,BR,web,0
2023-02-17,13:21:22,CUST-6934,6934,Merchant_71,online,100.82,GB,atm,0
2023-12-25,13:52:15,CUST-2052,2052,Merchant_178,utilities,25.59,GB,web,0
2023-01-14,12:39:54,CUST-1158,1158,Merchant_299,restaurant,119.15,AU,atm,0
2023-04-29,21:03:18,CUST-7252,7252,Merchant_256,travel,27.05,DE,pos,0
2023-05-21,19:19:12,CUST-4119,4119,Merchant_299,travel,22.04,CA,web,0
2023-04-23,19:27:42,CUST-9479,9479,Merchant_102,entertainment,24.27,AU,pos,0
2023-12-05,17:09:01,CUST-4164,4164,Merchant_182,online,12.7,FR,mobile,0
2023-01-22,06:09:07,CUST-5422,5422,Merchant_91,gas_station,51.24,GB,pos,0
2023-09-27,08:12:16,CUST-5499,5499,Merchant_328,travel,66.85,AU,pos,0
2023-12-16,21:24:06,CUST-8657,8657,Merchant_35,travel,62.87,DE,pos,0
2023-10-05,19:09:48,CUST-7267,7267,Merchant_213,healthcare,307.92,US,web,0
2023-06-16,15:23:16,CUST-7653,7653,Merchant_271,entertainment,46.62,FR,web,0
2023-11-03,20:32:09,CUST-8579,8579,Merchant_234,restaurant,48.44,BR,pos,0
2023-06-14,07:36:26,CUST-2674,2674,Merchant_211,retail,28.52,AU,mobile,0
2023-07-27,21:51:49,CUST-5844,5844,Merchant_78,gas_station,47.26,DE,mobile,0
2023-07-06,04:50:21,CUST-6862,6862,Merchant_91,healthcare,7.6,GB,pos,0
2023-05-08,12:11:48,CUST-2020,2020,Merchant_203,entertainment,59.21,US,atm,0
2023-10-22,07:52:05,CUST-6559,6559,Merchant_150,healthcare,181.59,BR,pos,0
2023-01-15,10:37:11,CUST-8179,8179,Merchant_358,entertainment,14.97,GB,mobile,0
2023-12-10,00:22:57,CUST-5892,5892,Merchant_26,healthcare,38.63,US,atm,0
2023-02-11,11:45:31,CUST-8749,8749,Merchant_360,gas_station,37.6,AU,atm,0
2023-02-03,08:29:15,CUST-6934,6934,Merchant_37,cash,217.39,GB,web,0
2023-04-08,14:02:58,CUST-4611,4611,Merchant_117,utilities,27.16,CA,pos,0
2023-07-09,07:33:11,CUST-8102,8102,Merchant_209,grocery,15.42,GB,pos,0
2023-07-12,08:48:56,CUST-1750,1750,Merchant_130,travel,171.92,US,pos,0
2023-12-18,13:52:12,CUST-4456,4456,Merchant_236,cash,78.21,US,pos,0
2023-12-19,11:20:40,CUST-9379,9379,Merchant_95,online,45.11,GB,web,0
2023-12-08,18:12:55,CUST-5088,5088,Merchant_342,online,54.27,FR,web,0
2023-07-12,04:34:54,CUST-8517,8517,Merchant_62,online,49.92,CN,pos,1
2023-05-03,22:42:27,CUST-5915,5915,Merchant_134,utilities,26.13,CN,mobile,0
2023-02-02,09:25:38,CUST-4923,4923,Merchant_351,gas_station,37.16,AU,pos,0
2023-10-04,15:51:57,CUST-4652,4652,Merchant_159,grocery,70.5,FR,web,0
2023-05-23,09:02:05,CUST-9701,9701,Merchant_239,utilities,85.05,CA,mobile,0
2023-02-25,08:48:03,CUST-6180,6180,Merchant_48,online,28.13,US,pos,0
2023-08-03,08:23:49,CUST-5564,5564,Merchant_217,retail,26.56,FR,web,0
2023-03-07,09:44:21,CUST-2424,2424,Merchant_17,utilities,158.29,AU,web,0
2023-02-21,10:21:28,CUST-1441,1441,Merchant_30,travel,39.39,AU,pos,0
2023-05-06,07:59:33,CUST-6355,6355,Merchant_334,gas_station,62.43,GB,pos,0
2023-01-24,19:08:34,CUST-1488,1488,Merchant_83,retail,45.35,US,web,0
2023-10-21,15:04:43,CUST-4595,4595,Merchant_274,healthcare,38.74,CA,pos,0
2023-03-26,14:26:03,CUST-3546,3546,Merchant_41,gas_station,8.97,GB,web,0
2023-06-07,22:45:59,CUST-1998,1998,Merchant_207,utilities,28.25,DE,web,0
2023-07-27,05:56:11,CUST-6183,6183,Merchant_89,entertainment,78.45,DE,web,0
2023-02-23,04:15:38,CUST-4585,4585,Merchant_52,entertainment,10.56,CA,web,0
2023-07-30,12:40:16,CUST-7118,7118,Merchant_169,restaurant,5.89,FR,web,0
2023-06-27,02:22:41,CUST-7267,7267,Merchant_225,retail,120.79,US,pos,0
2023-07-03,18:10:48,CUST-8454,8454,Merchant_330,travel,34.69,US,web,0
2023-09-09,14:33:11,CUST-6733,6733,Merchant_377,cash,3.19,DE,pos,0
2023-06-04,05:08:17,CUST-5649,5649,Merchant_153,cash,29.2,US,pos,0
